"train/global_step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step__MAX","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward__MAX"
"344","5847","5847","5847","0.618726372718811","0.618726372718811","0.618726372718811","9975","9975","9975","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"345","5864","5864","5864","0.5683996081352234","0.5683996081352234","0.5683996081352234","10004","10004","10004","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"346","5881","5881","5881","0.4601023197174072","0.4601023197174072","0.4601023197174072","10033","10033","10033","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"347","5898","5898","5898","0.5308127999305725","0.5308127999305725","0.5308127999305725","10062","10062","10062","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"348","5915","5915","5915","0.5344946384429932","0.5344946384429932","0.5344946384429932","10091","10091","10091","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"349","5932","5932","5932","0.650226354598999","0.650226354598999","0.650226354598999","10120","10120","10120","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"350","5949","5949","5949","0.5421739816665649","0.5421739816665649","0.5421739816665649","10149","10149","10149","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"351","5966","5966","5966","0.5216094255447388","0.5216094255447388","0.5216094255447388","10178","10178","10178","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"352","5983","5983","5983","0.5753874778747559","0.5753874778747559","0.5753874778747559","10207","10207","10207","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"353","6000","6000","6000","0.5789045095443726","0.5789045095443726","0.5789045095443726","10236","10236","10236","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"354","6017","6017","6017","0.457159161567688","0.457159161567688","0.457159161567688","10265","10265","10265","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"355","6034","6034","6034","0.5654218196868896","0.5654218196868896","0.5654218196868896","10294","10294","10294","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"356","6051","6051","6051","0.540668249130249","0.540668249130249","0.540668249130249","10323","10323","10323","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"357","6068","6068","6068","0.543776273727417","0.543776273727417","0.543776273727417","10352","10352","10352","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"358","6085","6085","6085","0.5532613396644592","0.5532613396644592","0.5532613396644592","","","","","",""
"359","6102","6102","6102","0.5171878337860107","0.5171878337860107","0.5171878337860107","","","","","",""
"360","6119","6119","6119","0.5824407339096069","0.5824407339096069","0.5824407339096069","","","","","",""
"361","6136","6136","6136","0.5750596523284912","0.5750596523284912","0.5750596523284912","","","","","",""
"362","6153","6153","6153","0.5626952648162842","0.5626952648162842","0.5626952648162842","","","","","",""
"363","6170","6170","6170","0.47588807344436646","0.47588807344436646","0.47588807344436646","","","","","",""
"364","6187","6187","6187","0.5434455871582031","0.5434455871582031","0.5434455871582031","","","","","",""
"365","6204","6204","6204","0.5485364198684692","0.5485364198684692","0.5485364198684692","","","","","",""
"366","6221","6221","6221","0.44820284843444824","0.44820284843444824","0.44820284843444824","","","","","",""
"367","6238","6238","6238","0.5359787940979004","0.5359787940979004","0.5359787940979004","","","","","",""
"368","6255","6255","6255","0.5045374631881714","0.5045374631881714","0.5045374631881714","","","","","",""
"369","6272","6272","6272","0.5342421531677246","0.5342421531677246","0.5342421531677246","","","","","",""
"370","6289","6289","6289","0.5313747525215149","0.5313747525215149","0.5313747525215149","","","","","",""
"371","6306","6306","6306","0.5742535591125488","0.5742535591125488","0.5742535591125488","","","","","",""
"372","6323","6323","6323","0.6314794421195984","0.6314794421195984","0.6314794421195984","","","","","",""
"373","6340","6340","6340","0.6787561774253845","0.6787561774253845","0.6787561774253845","","","","","",""
"374","6357","6357","6357","0.6094088554382324","0.6094088554382324","0.6094088554382324","","","","","",""
"375","6374","6374","6374","0.618791937828064","0.618791937828064","0.618791937828064","","","","","",""
"376","6391","6391","6391","0.6061239838600159","0.6061239838600159","0.6061239838600159","","","","","",""
"377","6408","6408","6408","0.6237194538116455","0.6237194538116455","0.6237194538116455","","","","","",""
"378","6425","6425","6425","0.5507071018218994","0.5507071018218994","0.5507071018218994","","","","","",""
"379","6442","6442","6442","0.4974709749221802","0.4974709749221802","0.4974709749221802","","","","","",""
"380","6459","6459","6459","0.4876871705055237","0.4876871705055237","0.4876871705055237","","","","","",""
"381","6476","6476","6476","0.33750468492507935","0.33750468492507935","0.33750468492507935","","","","","",""
"382","6493","6493","6493","0.23552119731903076","0.23552119731903076","0.23552119731903076","","","","","",""
"383","6510","6510","6510","0.03862155228853226","0.03862155228853226","0.03862155228853226","","","","","",""
"384","6527","6527","6527","0.02431074157357216","0.02431074157357216","0.02431074157357216","","","","","",""
"385","6544","6544","6544","0.09586452692747116","0.09586452692747116","0.09586452692747116","","","","","",""
"386","6561","6561","6561","0.03697893023490906","0.03697893023490906","0.03697893023490906","","","","","",""
"387","6578","6578","6578","0.0582815445959568","0.0582815445959568","0.0582815445959568","","","","","",""
"388","6595","6595","6595","0.06240527331829071","0.06240527331829071","0.06240527331829071","","","","","",""
"389","6612","6612","6612","0.05710570141673088","0.05710570141673088","0.05710570141673088","","","","","",""
"390","6629","6629","6629","0.03542627394199371","0.03542627394199371","0.03542627394199371","","","","","",""
"391","6646","6646","6646","0.035360630601644516","0.035360630601644516","0.035360630601644516","","","","","",""
"392","6663","6663","6663","0.052103813737630844","0.052103813737630844","0.052103813737630844","","","","","",""
"393","6680","6680","6680","0.12519808113574982","0.12519808113574982","0.12519808113574982","","","","","",""
"394","6697","6697","6697","0.28214022517204285","0.28214022517204285","0.28214022517204285","","","","","",""
"395","6714","6714","6714","0.5371959805488586","0.5371959805488586","0.5371959805488586","","","","","",""
"396","6731","6731","6731","0.662578284740448","0.662578284740448","0.662578284740448","","","","","",""
"397","6748","6748","6748","0.6875051259994507","0.6875051259994507","0.6875051259994507","","","","","",""
"398","6765","6765","6765","0.589427649974823","0.589427649974823","0.589427649974823","","","","","",""
"399","6782","6782","6782","0.5002606511116028","0.5002606511116028","0.5002606511116028","","","","","",""
"400","6799","6799","6799","0.45908212661743164","0.45908212661743164","0.45908212661743164","","","","","",""
"401","6816","6816","6816","0.4435526132583618","0.4435526132583618","0.4435526132583618","","","","","",""
"402","6833","6833","6833","0.453688383102417","0.453688383102417","0.453688383102417","","","","","",""
"403","6850","6850","6850","0.41200536489486694","0.41200536489486694","0.41200536489486694","","","","","",""
"404","6867","6867","6867","0.5215409994125366","0.5215409994125366","0.5215409994125366","","","","","",""
"405","6884","6884","6884","0.5597271919250488","0.5597271919250488","0.5597271919250488","","","","","",""
"406","6901","6901","6901","0.594085156917572","0.594085156917572","0.594085156917572","","","","","",""
"407","6918","6918","6918","0.541893482208252","0.541893482208252","0.541893482208252","","","","","",""
"408","6935","6935","6935","0.5175365805625916","0.5175365805625916","0.5175365805625916","","","","","",""
"409","6952","6952","6952","0.5804280638694763","0.5804280638694763","0.5804280638694763","","","","","",""
"410","6969","6969","6969","0.45365625619888306","0.45365625619888306","0.45365625619888306","","","","","",""
"411","6986","6986","6986","0.36981678009033203","0.36981678009033203","0.36981678009033203","","","","","",""
"412","7003","7003","7003","0.3569687604904175","0.3569687604904175","0.3569687604904175","","","","","",""
"413","7020","7020","7020","0.4423115849494934","0.4423115849494934","0.4423115849494934","","","","","",""
"414","7037","7037","7037","0.4121893644332886","0.4121893644332886","0.4121893644332886","","","","","",""
"415","7054","7054","7054","0.30348312854766846","0.30348312854766846","0.30348312854766846","","","","","",""
"416","7071","7071","7071","0.4003732204437256","0.4003732204437256","0.4003732204437256","","","","","",""
"417","7088","7088","7088","0.6131513118743896","0.6131513118743896","0.6131513118743896","","","","","",""
"418","7105","7105","7105","0.7675248384475708","0.7675248384475708","0.7675248384475708","","","","","",""
"419","7122","7122","7122","0.8766109347343445","0.8766109347343445","0.8766109347343445","","","","","",""
"420","7139","7139","7139","0.909462034702301","0.909462034702301","0.909462034702301","","","","","",""
"421","7156","7156","7156","0.9066491723060608","0.9066491723060608","0.9066491723060608","","","","","",""
"422","7173","7173","7173","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"423","7190","7190","7190","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"424","7207","7207","7207","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"425","7224","7224","7224","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"426","7241","7241","7241","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"427","7258","7258","7258","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"428","7275","7275","7275","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"429","7292","7292","7292","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"430","7309","7309","7309","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"431","7326","7326","7326","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"432","7343","7343","7343","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"433","7360","7360","7360","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"434","7377","7377","7377","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"435","7394","7394","7394","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"436","7411","7411","7411","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"437","7428","7428","7428","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"438","7445","7445","7445","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"439","7462","7462","7462","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"440","7479","7479","7479","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"441","7496","7496","7496","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"442","7513","7513","7513","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"443","7530","7530","7530","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"444","7547","7547","7547","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"445","7564","7564","7564","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"446","7581","7581","7581","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"447","7598","7598","7598","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"448","7615","7615","7615","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"449","7632","7632","7632","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"450","7649","7649","7649","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"451","7666","7666","7666","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"452","7683","7683","7683","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"453","7700","7700","7700","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"454","7717","7717","7717","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"455","7734","7734","7734","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"456","7751","7751","7751","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"457","7768","7768","7768","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"458","7785","7785","7785","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"459","7802","7802","7802","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"460","7819","7819","7819","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"461","7836","7836","7836","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"462","7853","7853","7853","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"463","7870","7870","7870","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"464","7887","7887","7887","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"465","7904","7904","7904","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"466","7921","7921","7921","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"467","7938","7938","7938","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"468","7955","7955","7955","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"469","7972","7972","7972","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"470","7989","7989","7989","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"471","8006","8006","8006","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"472","8023","8023","8023","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"473","8040","8040","8040","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"474","8057","8057","8057","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"475","8074","8074","8074","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"476","8091","8091","8091","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"477","8108","8108","8108","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"478","8125","8125","8125","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"479","8142","8142","8142","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"480","8159","8159","8159","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"481","8176","8176","8176","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"482","8193","8193","8193","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"483","8210","8210","8210","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"484","8227","8227","8227","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"485","8244","8244","8244","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"486","8261","8261","8261","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"487","8278","8278","8278","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"488","8295","8295","8295","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"489","8312","8312","8312","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"490","8329","8329","8329","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"491","8346","8346","8346","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"492","8363","8363","8363","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"493","8380","8380","8380","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"494","8397","8397","8397","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"495","8414","8414","8414","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"496","8431","8431","8431","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"497","8448","8448","8448","0.9115768671035767","0.9115768671035767","0.9115768671035767","","","","","",""
"498","8465","8465","8465","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"499","8482","8482","8482","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
"500","8499","8499","8499","0.9258875846862793","0.9258875846862793","0.9258875846862793","","","","","",""
