"train/global_step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - _step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - _step__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - _step__MAX","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - train/reward","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - train/reward__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756174705 - train/reward__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - _step","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - _step__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - _step__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - train/reward","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - train/reward__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756174399 - train/reward__MAX"
"199","","","","","","","5770","5770","5770","0.6170197129249573","0.6170197129249573","0.6170197129249573"
"200","","","","","","","5799","5799","5799","0.6897393465042114","0.6897393465042114","0.6897393465042114"
"201","","","","","","","5828","5828","5828","0.7057575583457947","0.7057575583457947","0.7057575583457947"
"202","","","","","","","5857","5857","5857","0.6793362498283386","0.6793362498283386","0.6793362498283386"
"203","","","","","","","5886","5886","5886","0.7628888487815857","0.7628888487815857","0.7628888487815857"
"204","","","","","","","5915","5915","5915","0.6674476265907288","0.6674476265907288","0.6674476265907288"
"205","","","","","","","5944","5944","5944","0.6053981184959412","0.6053981184959412","0.6053981184959412"
"206","","","","","","","5973","5973","5973","0.6822680234909058","0.6822680234909058","0.6822680234909058"
"207","","","","","","","6002","6002","6002","0.6268395185470581","0.6268395185470581","0.6268395185470581"
"208","","","","","","","6031","6031","6031","0.40337851643562317","0.40337851643562317","0.40337851643562317"
"209","","","","","","","6060","6060","6060","0.6080220937728882","0.6080220937728882","0.6080220937728882"
"210","","","","","","","6089","6089","6089","0.4004112184047699","0.4004112184047699","0.4004112184047699"
"211","","","","","","","6118","6118","6118","0.49437540769577026","0.49437540769577026","0.49437540769577026"
"212","","","","","","","6147","6147","6147","0.6378549933433533","0.6378549933433533","0.6378549933433533"
"213","","","","","","","6176","6176","6176","0.6705597639083862","0.6705597639083862","0.6705597639083862"
"214","","","","","","","6205","6205","6205","0.6463018655776978","0.6463018655776978","0.6463018655776978"
"215","","","","","","","6234","6234","6234","0.5127779841423035","0.5127779841423035","0.5127779841423035"
"216","","","","","","","6263","6263","6263","0.546768844127655","0.546768844127655","0.546768844127655"
"217","","","","","","","6292","6292","6292","0.5450576543807983","0.5450576543807983","0.5450576543807983"
"218","","","","","","","6321","6321","6321","0.5108262896537781","0.5108262896537781","0.5108262896537781"
"219","","","","","","","6350","6350","6350","0.6073487401008606","0.6073487401008606","0.6073487401008606"
"220","","","","","","","6379","6379","6379","0.5854150056838989","0.5854150056838989","0.5854150056838989"
"221","","","","","","","6408","6408","6408","0.4269327223300934","0.4269327223300934","0.4269327223300934"
"222","","","","","","","6437","6437","6437","0.5505919456481934","0.5505919456481934","0.5505919456481934"
"223","","","","","","","6466","6466","6466","0.5318820476531982","0.5318820476531982","0.5318820476531982"
"224","","","","","","","6495","6495","6495","0.7155918478965759","0.7155918478965759","0.7155918478965759"
"225","","","","","","","6524","6524","6524","0.6431107521057129","0.6431107521057129","0.6431107521057129"
"226","","","","","","","6553","6553","6553","0.6218441724777222","0.6218441724777222","0.6218441724777222"
"227","","","","","","","6582","6582","6582","0.6472898721694946","0.6472898721694946","0.6472898721694946"
"228","","","","","","","6611","6611","6611","0.4799734354019165","0.4799734354019165","0.4799734354019165"
"229","","","","","","","6640","6640","6640","0.5806504487991333","0.5806504487991333","0.5806504487991333"
"230","","","","","","","6669","6669","6669","0.47625601291656494","0.47625601291656494","0.47625601291656494"
"231","","","","","","","6698","6698","6698","0.5383992195129395","0.5383992195129395","0.5383992195129395"
"232","","","","","","","6727","6727","6727","0.6817982196807861","0.6817982196807861","0.6817982196807861"
"233","","","","","","","6756","6756","6756","0.6463197469711304","0.6463197469711304","0.6463197469711304"
"234","","","","","","","6785","6785","6785","0.6946529150009155","0.6946529150009155","0.6946529150009155"
"235","","","","","","","6814","6814","6814","0.6186544895172119","0.6186544895172119","0.6186544895172119"
"236","","","","","","","6843","6843","6843","0.6912358999252319","0.6912358999252319","0.6912358999252319"
"237","","","","","","","6872","6872","6872","0.6710333824157715","0.6710333824157715","0.6710333824157715"
"238","","","","","","","6901","6901","6901","0.6762939095497131","0.6762939095497131","0.6762939095497131"
"239","","","","","","","6930","6930","6930","0.7198773622512817","0.7198773622512817","0.7198773622512817"
"240","","","","","","","6959","6959","6959","0.690051794052124","0.690051794052124","0.690051794052124"
"241","","","","","","","6988","6988","6988","0.6398142576217651","0.6398142576217651","0.6398142576217651"
"242","","","","","","","7017","7017","7017","0.56519615650177","0.56519615650177","0.56519615650177"
"243","","","","","","","7046","7046","7046","0.45819157361984253","0.45819157361984253","0.45819157361984253"
"244","","","","","","","7075","7075","7075","0.4134769141674042","0.4134769141674042","0.4134769141674042"
"245","","","","","","","7104","7104","7104","0.4511657655239105","0.4511657655239105","0.4511657655239105"
"246","","","","","","","7133","7133","7133","0.561801016330719","0.561801016330719","0.561801016330719"
"247","","","","","","","7162","7162","7162","0.5340231657028198","0.5340231657028198","0.5340231657028198"
"248","","","","","","","7191","7191","7191","0.5170562267303467","0.5170562267303467","0.5170562267303467"
"249","","","","","","","7220","7220","7220","0.6227306723594666","0.6227306723594666","0.6227306723594666"
"250","","","","","","","7249","7249","7249","0.7055397033691406","0.7055397033691406","0.7055397033691406"
"251","","","","","","","7278","7278","7278","0.5755353569984436","0.5755353569984436","0.5755353569984436"
"252","","","","","","","7307","7307","7307","0.625188946723938","0.625188946723938","0.625188946723938"
"253","","","","","","","7336","7336","7336","0.5750471353530884","0.5750471353530884","0.5750471353530884"
"254","","","","","","","7365","7365","7365","0.5372240543365479","0.5372240543365479","0.5372240543365479"
"255","","","","","","","7394","7394","7394","0.42976972460746765","0.42976972460746765","0.42976972460746765"
"256","","","","","","","7423","7423","7423","0.48731207847595215","0.48731207847595215","0.48731207847595215"
"257","","","","","","","7452","7452","7452","0.44188082218170166","0.44188082218170166","0.44188082218170166"
"258","","","","","","","7481","7481","7481","0.626276969909668","0.626276969909668","0.626276969909668"
"259","","","","","","","7510","7510","7510","0.5347065925598145","0.5347065925598145","0.5347065925598145"
"260","","","","","","","7539","7539","7539","0.3904384970664978","0.3904384970664978","0.3904384970664978"
"261","","","","","","","7568","7568","7568","0.4327894449234009","0.4327894449234009","0.4327894449234009"
"262","","","","","","","7597","7597","7597","0.5243147611618042","0.5243147611618042","0.5243147611618042"
"263","","","","","","","7626","7626","7626","0.4851842522621155","0.4851842522621155","0.4851842522621155"
"264","","","","","","","7655","7655","7655","0.5068532824516296","0.5068532824516296","0.5068532824516296"
"265","","","","","","","7684","7684","7684","0.6272504925727844","0.6272504925727844","0.6272504925727844"
"266","","","","","","","7713","7713","7713","0.6241651177406311","0.6241651177406311","0.6241651177406311"
"267","","","","","","","7742","7742","7742","0.6269361972808838","0.6269361972808838","0.6269361972808838"
"268","","","","","","","7771","7771","7771","0.5969492197036743","0.5969492197036743","0.5969492197036743"
"269","","","","","","","7800","7800","7800","0.5521338582038879","0.5521338582038879","0.5521338582038879"
"270","","","","","","","7829","7829","7829","0.4919196665287018","0.4919196665287018","0.4919196665287018"
"271","","","","","","","7858","7858","7858","0.5699244737625122","0.5699244737625122","0.5699244737625122"
"272","","","","","","","7887","7887","7887","0.5948933959007263","0.5948933959007263","0.5948933959007263"
"273","","","","","","","7916","7916","7916","0.5672682523727417","0.5672682523727417","0.5672682523727417"
"274","","","","","","","7945","7945","7945","0.4661109447479248","0.4661109447479248","0.4661109447479248"
"275","","","","","","","7974","7974","7974","0.6379357576370239","0.6379357576370239","0.6379357576370239"
"276","","","","","","","8003","8003","8003","0.5244930982589722","0.5244930982589722","0.5244930982589722"
"277","","","","","","","8032","8032","8032","0.6167070865631104","0.6167070865631104","0.6167070865631104"
"278","","","","","","","8061","8061","8061","0.4806396961212158","0.4806396961212158","0.4806396961212158"
"279","","","","","","","8090","8090","8090","0.4180273413658142","0.4180273413658142","0.4180273413658142"
"280","","","","","","","8119","8119","8119","0.46372321248054504","0.46372321248054504","0.46372321248054504"
"281","","","","","","","8148","8148","8148","0.26802343130111694","0.26802343130111694","0.26802343130111694"
"282","","","","","","","8177","8177","8177","0.2543404698371887","0.2543404698371887","0.2543404698371887"
"283","","","","","","","8206","8206","8206","0.3639582395553589","0.3639582395553589","0.3639582395553589"
